cat__team_Alpine Renault,cat__team_Aston Martin Aramco Mercedes,cat__team_Ferrari,cat__team_McLaren,cat__team_McLaren Mercedes,cat__team_McLaren Renault,cat__team_Mercedes,cat__team_Red Bull Racing,cat__team_Red Bull Racing Honda,cat__team_Red Bull Racing Honda RBPT,cat__team_Red Bull Racing RBPT,cat__team_Renault,cat__team_Williams,cat__team_Williams Mercedes,cat__team_infrequent_sklearn,cat__Direction_Anti-clockwise,cat__Direction_Clockwise,num__Consistency_Qual,num__Style_Qual,num__Technical_Qual,num__Pace_Qual,PerformanceIndex_Qual,num__Round,num__year,num__QualifyingPosition,num__Laps,num__Corners,num__Circuit length (km),num__Race distance (km),num__Accident,num__Collision,num__Damage Related,num__Finish,num__Total_Entries,num__Finish_pct,num__Accident_pct,num__Collision_pct,num__Damage Related_pct,num__DNF_pct,num__Race_Complexity_Score,num__Safety_Index,num__mechanical_faults,num__avg_stops_per_car_race,num__avg_pitstop_ms,Actual,Predicted,driver_code,GrandPrix,year,team,RaceFinishPosition
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.043616365,0.344975253,0.508540401,0.947368421,0.46112511,18.0,2025.0,3.0,62.0,19.0,4.94,306.143,8.0,10.0,0.0,107.0,125.0,85.6,6.4,8.0,0.0,14.400000000000006,0.478,0.3779999999999999,0.0,1.891619661520753,160011.28021529358,0,1,PIA,Singapore Grand Prix,2025,McLaren,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.613333152,0.319105463,0.6875,0.654984654,4.0,2025.0,6.0,57.0,15.0,5.412,308.238,1.0,7.0,0.0,113.0,121.0,93.38842975206612,0.8264462809917356,5.785123966942149,0.0,6.611570247933884,0.2822314049586776,0.6516528925619836,0.0,1.891619661520753,160011.28021529358,1,0,NOR,Bahrain Grand Prix,2025,McLaren,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.324707973,0.254481141,0.970588235,0.387444337,9.0,2025.0,2.0,66.0,14.0,4.655,307.104,1.0,10.0,0.0,85.0,96.0,88.54166666666666,1.0416666666666663,10.416666666666668,0.0,11.458333333333345,0.3691666666666668,0.5162499999999997,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Spanish Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.848334271,0.43537565,0.259140222,0.875,0.604462536,14.0,2025.0,4.0,70.0,14.0,4.381,306.63,4.0,9.0,0.0,90.0,103.0,87.37864077669903,3.883495145631068,8.737864077669903,0.0,12.62135922330097,0.3924271844660194,0.4813592233009709,0.0,1.891619661520753,160011.28021529358,1,0,RUS,Hungarian Grand Prix,2025,Mercedes,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02934873,1.0,0.452524808,1.0,0.620468384,13.0,2025.0,1.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Belgian Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02934873,1.0,0.452524808,1.0,0.620468384,13.0,2025.0,1.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Belgian Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.515903454,0.315986251,0.367263612,0.5625,0.440413329,4.0,2025.0,8.0,57.0,15.0,5.412,308.238,1.0,7.0,0.0,113.0,121.0,93.38842975206612,0.8264462809917356,5.785123966942149,0.0,6.611570247933884,0.2822314049586776,0.6516528925619836,0.0,1.891619661520753,160011.28021529358,0,0,SAI,Bahrain Grand Prix,2025,Williams,19.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.562496469,0.79636766,0.447007756,0.823529412,0.657350324,9.0,2025.0,7.0,66.0,14.0,4.655,307.104,1.0,10.0,0.0,85.0,96.0,88.54166666666666,1.0416666666666663,10.416666666666668,0.0,11.458333333333345,0.3691666666666668,0.5162499999999997,0.0,1.891619661520753,160011.28021529358,1,0,LEC,Spanish Grand Prix,2025,Ferrari,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43630584,0.235984947,0.818181818,0.622618151,3.0,2025.0,5.0,53.0,18.0,5.807,307.471,7.0,5.0,0.0,89.0,101.0,88.11881188118812,6.930693069306932,4.950495049504951,0.0,11.881188118811878,0.4176237623762375,0.4635643564356436,0.0,1.891619661520753,160011.28021529358,0,0,RUS,Japanese Grand Prix,2025,Mercedes,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04808609,0.118023618,0.346676608,0.842105263,0.338722895,18.0,2025.0,7.0,62.0,19.0,4.94,306.143,8.0,10.0,0.0,107.0,125.0,85.6,6.4,8.0,0.0,14.400000000000006,0.478,0.3779999999999999,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Singapore Grand Prix,2025,Ferrari,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.852082618,0.200309838,0.135076057,0.5,0.421867128,4.0,2025.0,9.0,57.0,15.0,5.412,308.238,1.0,7.0,0.0,113.0,121.0,93.38842975206612,0.8264462809917356,5.785123966942149,0.0,6.611570247933884,0.2822314049586776,0.6516528925619836,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Bahrain Grand Prix,2025,Ferrari,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.340871269,0.202857721,0.19025077,0.95,0.42099494,12.0,2025.0,2.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,1,1,PIA,British Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.200293406,0.42814692,0.533333333,0.540443415,13.0,2025.0,15.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,0,0,SAI,Belgian Grand Prix,2025,Williams,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.854459974,0.310061108,0.5,0.66613027,12.0,2025.0,11.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,0,0,SAI,British Grand Prix,2025,Williams,12.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59420753,0.208691802,0.50456022,1.0,0.576864888,9.0,2025.0,1.0,66.0,14.0,4.655,307.104,1.0,10.0,0.0,85.0,96.0,88.54166666666666,1.0416666666666663,10.416666666666668,0.0,11.458333333333345,0.3691666666666668,0.5162499999999997,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Spanish Grand Prix,2025,McLaren,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.920732486,0.183573913,0.432963408,0.875,0.603067452,19.0,2025.0,3.0,56.0,20.0,5.513,308.405,4.0,10.0,1.0,99.0,114.0,86.8421052631579,3.508771929824561,8.771929824561402,0.8771929824561403,13.157894736842096,0.463157894736842,0.4052631578947371,0.0,1.891619661520753,160011.28021529358,1,0,LEC,United States Grand Prix,2025,Ferrari,3.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.993828115,0.392906679,0.24384786,0.888888889,0.629867886,5.0,2025.0,3.0,50.0,27.0,6.174,308.45,3.0,5.0,0.0,53.0,61.0,86.88524590163934,4.918032786885246,8.19672131147541,0.0,13.114754098360663,0.5322950819672132,0.3365573770491802,0.0,1.891619661520753,160011.28021529358,0,0,RUS,Saudi Arabian Grand Prix,2025,Mercedes,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.197439007,0.5,0.549359752,7.0,2025.0,12.0,63.0,19.0,4.909,309.049,1.0,5.0,0.0,46.0,52.0,88.46153846153845,1.9230769230769231,9.615384615384617,0.0,11.538461538461547,0.4207692307692309,0.4638461538461537,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Emilia Romagna Grand Prix,2025,Ferrari,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99858094,0.341279842,0.309299961,0.666666667,0.578956852,5.0,2025.0,7.0,50.0,27.0,6.174,308.45,3.0,5.0,0.0,53.0,61.0,86.88524590163934,4.918032786885246,8.19672131147541,0.0,13.114754098360663,0.5322950819672132,0.3365573770491802,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Saudi Arabian Grand Prix,2025,Ferrari,7.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.22e-16,0.137935246,0.244998344,0.928571429,0.327876255,2.0,2025.0,3.0,56.0,16.0,5.451,305.066,1.0,4.0,0.0,80.0,85.0,94.11764705882352,1.1764705882352942,4.705882352941177,0.0,5.882352941176478,0.2776470588235294,0.6635294117647057,0.0,1.891619661520753,160011.28021529358,1,0,NOR,Chinese Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.658158104,0.221233887,0.423016386,0.941176471,0.560896212,9.0,2025.0,3.0,66.0,14.0,4.655,307.104,1.0,10.0,0.0,85.0,96.0,88.54166666666666,1.0416666666666663,10.416666666666668,0.0,11.458333333333345,0.3691666666666668,0.5162499999999997,0.0,1.891619661520753,160011.28021529358,0,0,VER,Spanish Grand Prix,2025,Red Bull Racing,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.136289792,0.212418003,0.474763945,0.625,0.362117935,4.0,2025.0,7.0,57.0,15.0,5.412,308.238,1.0,7.0,0.0,113.0,121.0,93.38842975206612,0.8264462809917356,5.785123966942149,0.0,6.611570247933884,0.2822314049586776,0.6516528925619836,0.0,1.891619661520753,160011.28021529358,0,0,VER,Bahrain Grand Prix,2025,Red Bull Racing,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.994154739,0.116511469,0.342687795,1.0,0.613338501,12.0,2025.0,1.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,0,1,VER,British Grand Prix,2025,Red Bull Racing,5.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.998794876,0.236393233,0.267885307,0.5,0.500768354,13.0,2025.0,16.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Belgian Grand Prix,2025,Ferrari,7.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.989981614,0.5,0.159496521,0.75,0.599869534,19.0,2025.0,5.0,56.0,20.0,5.513,308.405,4.0,10.0,1.0,99.0,114.0,86.8421052631579,3.508771929824561,8.771929824561402,0.8771929824561403,13.157894736842096,0.463157894736842,0.4052631578947371,0.0,1.891619661520753,160011.28021529358,0,0,HAM,United States Grand Prix,2025,Ferrari,4.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.066416398,0.031323448,0.968698191,0.681818182,0.437064055,6.0,2025.0,8.0,57.0,19.0,5.41,308.326,0.0,3.0,0.0,52.0,55.0,94.54545454545456,0.0,5.454545454545454,0.0,5.454545454545453,0.2990909090909091,0.6463636363636364,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Miami Grand Prix,2025,Ferrari,7.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.137252549,0.482634889,0.606139426,0.875,0.525256716,10.0,2025.0,5.0,70.0,14.0,4.361,305.27,3.0,11.0,0.0,88.0,102.0,86.27450980392157,2.941176470588235,10.784313725490197,0.0,13.725490196078423,0.4145098039215685,0.4482352941176472,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Canadian Grand Prix,2025,Ferrari,6.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52432001,0.79079602,0.521979866,1.0,0.709273974,15.0,2025.0,1.0,72.0,14.0,4.259,306.648,2.0,0.0,1.0,45.0,48.0,93.75,4.166666666666666,0.0,2.083333333333333,6.25,0.265,0.6725,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Dutch Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.110991339,0.394329436,0.585439193,0.9375,0.507064992,19.0,2025.0,2.0,56.0,20.0,5.513,308.405,4.0,10.0,1.0,99.0,114.0,86.8421052631579,3.508771929824561,8.771929824561402,0.8771929824561403,13.157894736842096,0.463157894736842,0.4052631578947371,0.0,1.891619661520753,160011.28021529358,1,1,NOR,United States Grand Prix,2025,McLaren,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99343378,0.482772875,0.355197852,0.933333333,0.69118446,13.0,2025.0,3.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,LEC,Belgian Grand Prix,2025,Ferrari,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.985524923,0.406417651,0.466264669,0.9,0.689551811,13.0,2025.0,4.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,0,0,VER,Belgian Grand Prix,2025,Red Bull Racing,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.82774543,0.807320099,0.524917771,0.916666667,0.769162492,14.0,2025.0,3.0,70.0,14.0,4.381,306.63,4.0,9.0,0.0,90.0,103.0,87.37864077669903,3.883495145631068,8.737864077669903,0.0,12.62135922330097,0.3924271844660194,0.4813592233009709,0.0,1.891619661520753,160011.28021529358,1,0,NOR,Hungarian Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.340871269,0.202911745,0.19025077,0.95,0.421008446,12.0,2025.0,2.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,1,1,PIA,British Grand Prix,2025,McLaren,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.160385317,0.100202006,0.385839853,1.0,0.411606794,2.0,2025.0,1.0,56.0,16.0,5.451,305.066,1.0,4.0,0.0,80.0,85.0,94.11764705882352,1.1764705882352942,4.705882352941177,0.0,5.882352941176478,0.2776470588235294,0.6635294117647057,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Chinese Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.175091646,0.407029932,0.944444444,0.631641506,5.0,2025.0,2.0,50.0,27.0,6.174,308.45,3.0,5.0,0.0,53.0,61.0,86.88524590163934,4.918032786885246,8.19672131147541,0.0,13.114754098360663,0.5322950819672132,0.3365573770491802,0.0,1.891619661520753,160011.28021529358,1,1,PIA,Saudi Arabian Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.330037705,0.967232522,0.606578804,0.8125,0.679087258,10.0,2025.0,7.0,70.0,14.0,4.361,305.27,3.0,11.0,0.0,88.0,102.0,86.27450980392157,2.941176470588235,10.784313725490197,0.0,13.725490196078423,0.4145098039215685,0.4482352941176472,0.0,1.891619661520753,160011.28021529358,0,0,NOR,Canadian Grand Prix,2025,McLaren,18.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.566429954,0.34026664,0.298359098,0.625,0.457513923,15.0,2025.0,7.0,72.0,14.0,4.259,306.648,2.0,0.0,1.0,45.0,48.0,93.75,4.166666666666666,0.0,2.083333333333333,6.25,0.265,0.6725,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Dutch Grand Prix,2025,Ferrari,20.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.994154739,0.11634912,0.342687795,1.0,0.613297913,12.0,2025.0,1.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,0,1,VER,British Grand Prix,2025,Red Bull Racing,5.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.463925427,0.791862942,0.231651335,0.85,0.584359926,12.0,2025.0,4.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,0,0,RUS,British Grand Prix,2025,Mercedes,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.506547597,0.335153816,0.284828288,0.916666667,0.510799092,16.0,2025.0,3.0,53.0,11.0,5.793,306.72,2.0,6.0,0.0,126.0,134.0,94.02985074626866,1.4925373134328357,4.477611940298507,0.0,5.970149253731336,0.2294029850746267,0.7108955223880599,0.0,1.891619661520753,160011.28021529358,1,0,PIA,Italian Grand Prix,2025,McLaren,3.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.393863339,0.202587034,0.428305531,0.9375,0.490563976,15.0,2025.0,2.0,72.0,14.0,4.259,306.648,2.0,0.0,1.0,45.0,48.0,93.75,4.166666666666666,0.0,2.083333333333333,6.25,0.265,0.6725,0.0,1.891619661520753,160011.28021529358,0,0,NOR,Dutch Grand Prix,2025,McLaren,18.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.982567527,0.578133347,0.395083237,0.772727273,0.682127846,7.0,2025.0,6.0,63.0,19.0,4.909,309.049,1.0,5.0,0.0,46.0,52.0,88.46153846153845,1.9230769230769231,9.615384615384617,0.0,11.538461538461547,0.4207692307692309,0.4638461538461537,0.0,1.891619661520753,160011.28021529358,0,0,SAI,Emilia Romagna Grand Prix,2025,Williams,8.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.991371007,0.42441333,0.423695967,0.545454545,0.596233712,7.0,2025.0,11.0,63.0,19.0,4.909,309.049,1.0,5.0,0.0,46.0,52.0,88.46153846153845,1.9230769230769231,9.615384615384617,0.0,11.538461538461547,0.4207692307692309,0.4638461538461537,0.0,1.891619661520753,160011.28021529358,0,0,LEC,Emilia Romagna Grand Prix,2025,Ferrari,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.998794876,0.233225158,0.267885307,0.5,0.499976335,13.0,2025.0,16.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,0,0,HAM,Belgian Grand Prix,2025,Ferrari,7.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.996274062,0.032392545,0.940230839,0.818181818,0.696769816,6.0,2025.0,5.0,57.0,19.0,5.41,308.326,0.0,3.0,0.0,52.0,55.0,94.54545454545456,0.0,5.454545454545454,0.0,5.454545454545453,0.2990909090909091,0.6463636363636364,0.0,1.891619661520753,160011.28021529358,1,0,RUS,Miami Grand Prix,2025,Mercedes,3.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99343378,0.482905206,0.355197852,0.933333333,0.691217543,13.0,2025.0,3.0,44.0,19.0,7.004,308.052,8.0,6.0,1.0,163.0,178.0,91.57303370786516,4.49438202247191,3.3707865168539324,0.5617977528089888,8.426966292134836,0.3585393258426967,0.5571910112359548,0.0,1.891619661520753,160011.28021529358,1,1,LEC,Belgian Grand Prix,2025,Ferrari,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.633054874,0.286134055,0.593157289,0.615384615,0.531932709,8.0,2025.0,11.0,78.0,19.0,3.337,260.286,11.0,13.0,0.0,98.0,122.0,80.32786885245902,9.01639344262295,10.655737704918032,0.0,19.67213114754098,0.5834426229508196,0.2198360655737705,0.0,1.891619661520753,160011.28021529358,0,0,SAI,Monaco Grand Prix,2025,Williams,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.405379479,0.533645664,0.6875,0.406631286,19.0,2025.0,6.0,56.0,20.0,5.513,308.405,4.0,10.0,1.0,99.0,114.0,86.8421052631579,3.508771929824561,8.771929824561402,0.8771929824561403,13.157894736842096,0.463157894736842,0.4052631578947371,0.0,1.891619661520753,160011.28021529358,0,0,PIA,United States Grand Prix,2025,McLaren,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.168949824,0.5,0.417430291,0.9,0.496595029,12.0,2025.0,3.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,1,1,NOR,British Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.168949824,0.5,0.417430291,0.9,0.496595029,12.0,2025.0,3.0,52.0,18.0,5.891,306.198,6.0,18.0,0.0,130.0,154.0,84.4155844155844,3.896103896103896,11.688311688311687,0.0,15.584415584415597,0.4916883116883117,0.3524675324675324,0.0,1.891619661520753,160011.28021529358,1,1,NOR,British Grand Prix,2025,McLaren,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.994397955,0.420804959,0.246216373,1.0,0.665354822,16.0,2025.0,1.0,53.0,11.0,5.793,306.72,2.0,6.0,0.0,126.0,134.0,94.02985074626866,1.4925373134328357,4.477611940298507,0.0,5.970149253731336,0.2294029850746267,0.7108955223880599,0.0,1.891619661520753,160011.28021529358,1,1,VER,Italian Grand Prix,2025,Red Bull Racing,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.997772808,0.49016905,0.396153528,1.0,0.721023846,5.0,2025.0,1.0,50.0,27.0,6.174,308.45,3.0,5.0,0.0,53.0,61.0,86.88524590163934,4.918032786885246,8.19672131147541,0.0,13.114754098360663,0.5322950819672132,0.3365573770491802,0.0,1.891619661520753,160011.28021529358,1,1,VER,Saudi Arabian Grand Prix,2025,Red Bull Racing,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.805838941,0.553189789,0.041069992,1.0,0.60002468,8.0,2025.0,1.0,78.0,19.0,3.337,260.286,11.0,13.0,0.0,98.0,122.0,80.32786885245902,9.01639344262295,10.655737704918032,0.0,19.67213114754098,0.5834426229508196,0.2198360655737705,0.0,1.891619661520753,160011.28021529358,1,1,NOR,Monaco Grand Prix,2025,McLaren,1.0
